CMDLINE /oscar/home/ndilullo/work/tensorflow.venv/bin/python memprof.py
MEM 19062.054688 1772130361.0841
MEM 19094.054688 1772130361.1844
MEM 19116.054688 1772130361.2848
MEM 19166.054688 1772130361.3852
MEM 19180.054688 1772130361.4856
MEM 19205.554688 1772130361.5860
MEM 19232.054688 1772130361.6864
MEM 19270.054688 1772130361.7869
MEM 19288.054688 1772130361.8872
MEM 19288.054688 1772130361.9875
MEM 19340.554688 1772130362.0878
MEM 19352.054688 1772130362.1882
MEM 19366.054688 1772130362.2886
MEM 19366.054688 1772130362.3890
MEM 19370.054688 1772130362.4894
MEM 19426.054688 1772130362.5898
MEM 19444.054688 1772130362.6902
MEM 19452.054688 1772130362.7905
MEM 19462.054688 1772130362.8908
MEM 19516.054688 1772130362.9912
MEM 19536.054688 1772130363.0916
MEM 19558.054688 1772130363.1920
MEM 19590.054688 1772130363.2924
MEM 19614.054688 1772130363.3928
MEM 19634.054688 1772130363.4932
MEM 19677.054688 1772130363.5936
MEM 19704.054688 1772130363.6940
MEM 19724.054688 1772130363.7944
MEM 19736.054688 1772130363.8948
MEM 19742.554688 1772130363.9952
MEM 19800.054688 1772130364.0956
MEM 19808.054688 1772130364.1960
MEM 19854.054688 1772130364.2964
MEM 19872.054688 1772130364.3968
MEM 19872.054688 1772130364.4970
MEM 19878.054688 1772130364.5974
MEM 19928.054688 1772130364.6978
MEM 19928.054688 1772130364.7981
MEM 19962.054688 1772130364.8985
MEM 20024.054688 1772130364.9988
MEM 20050.054688 1772130365.0992
MEM 20056.054688 1772130365.1995
MEM 20100.054688 1772130365.2999
MEM 20128.054688 1772130365.4003
MEM 20170.054688 1772130365.5007
MEM 20172.054688 1772130365.6009
MEM 20192.054688 1772130365.7013
MEM 20236.054688 1772130365.8017
MEM 20258.054688 1772130365.9021
MEM 20286.054688 1772130366.0025
MEM 20312.054688 1772130366.1029
MEM 20348.054688 1772130366.2032
MEM 20352.054688 1772130366.3036
MEM 20396.054688 1772130366.4041
MEM 20416.054688 1772130366.5044
MEM 20430.054688 1772130366.6048
MEM 20438.054688 1772130366.7052
MEM 20494.054688 1772130366.8056
MEM 20504.054688 1772130366.9060
MEM 20520.054688 1772130367.0064
MEM 20533.554688 1772130367.1068
MEM 20574.054688 1772130367.2071
MEM 20610.054688 1772130367.3075
MEM 20622.054688 1772130367.4078
MEM 20622.054688 1772130367.5082
MEM 20634.054688 1772130367.6086
MEM 20650.054688 1772130367.7090
MEM 20712.054688 1772130367.8093
MEM 20730.054688 1772130367.9097
MEM 20738.054688 1772130368.0101
MEM 20738.054688 1772130368.1105
MEM 20781.554688 1772130368.2109
MEM 20802.054688 1772130368.3112
MEM 20826.054688 1772130368.4116
MEM 20826.054688 1772130368.5120
MEM 20866.054688 1772130368.6124
MEM 20870.054688 1772130368.7128
MEM 20878.054688 1772130368.8132
MEM 20904.054688 1772130368.9136
MEM 20938.054688 1772130369.0140
MEM 20968.054688 1772130369.1144
MEM 20972.054688 1772130369.2148
MEM 20996.054688 1772130369.3151
MEM 21006.054688 1772130369.4155
MEM 21020.054688 1772130369.5161
MEM 21062.054688 1772130369.6166
MEM 21078.054688 1772130369.7169
MEM 21084.054688 1772130369.8172
MEM 21100.054688 1772130369.9176
MEM 21148.054688 1772130370.0180
MEM 21166.054688 1772130370.1184
MEM 21174.054688 1772130370.2187
MEM 21198.054688 1772130370.3191
MEM 21220.054688 1772130370.4195
MEM 21264.054688 1772130370.5199
MEM 21274.054688 1772130370.6202
MEM 21294.054688 1772130370.7206
MEM 21294.054688 1772130370.8209
MEM 21334.054688 1772130370.9213
MEM 21358.054688 1772130371.0217
MEM 21364.054688 1772130371.1221
MEM 21380.054688 1772130371.2224
MEM 21426.054688 1772130371.3228
MEM 21438.054688 1772130371.4231
MEM 21470.054688 1772130371.5235
MEM 21484.054688 1772130371.6238
MEM 21484.054688 1772130371.7242
MEM 21486.054688 1772130371.8245
MEM 21516.054688 1772130371.9248
MEM 21525.554688 1772130372.0252
MEM 21574.054688 1772130372.1256
MEM 21584.054688 1772130372.2260
MEM 21588.054688 1772130372.3263
MEM 21606.054688 1772130372.4267
MEM 21652.054688 1772130372.5271
MEM 21672.054688 1772130372.6274
MEM 21682.054688 1772130372.7278
MEM 21706.054688 1772130372.8282
MEM 21726.054688 1772130372.9286
MEM 21772.054688 1772130373.0290
MEM 21782.054688 1772130373.1293
MEM 21794.054688 1772130373.2297
MEM 21800.054688 1772130373.3300
MEM 21844.054688 1772130373.4304
MEM 21864.054688 1772130373.5307
MEM 21872.054688 1772130373.6311
MEM 21892.054688 1772130373.7315
MEM 21942.054688 1772130373.8318
MEM 21946.054688 1772130373.9321
MEM 21980.054688 1772130374.0325
MEM 21996.054688 1772130374.1328
MEM 21998.054688 1772130374.2332
MEM 22026.054688 1772130374.3336
MEM 22026.054688 1772130374.4340
MEM 22086.054688 1772130374.5344
MEM 22100.054688 1772130374.6348
MEM 22104.054688 1772130374.7350
MEM 22114.054688 1772130374.8364
MEM 22168.054688 1772130374.9368
MEM 22180.554688 1772130375.0372
MEM 22204.054688 1772130375.1375
MEM 22224.054688 1772130375.2378
MEM 22264.054688 1772130375.3382
MEM 22264.054688 1772130375.4385
MEM 22314.054688 1772130375.5388
MEM 22336.054688 1772130375.6393
MEM 22352.054688 1772130375.7396
MEM 22352.054688 1772130375.8400
MEM 22404.054688 1772130375.9404
MEM 22416.054688 1772130376.0407
MEM 22428.054688 1772130376.1411
MEM 22450.054688 1772130376.2415
MEM 22474.054688 1772130376.3418
MEM 22504.054688 1772130376.4422
MEM 22536.054688 1772130376.5435
MEM 22574.054688 1772130376.6438
MEM 22580.054688 1772130376.7442
MEM 22602.054688 1772130376.8445
MEM 22624.554688 1772130376.9448
MEM 22676.054688 1772130377.0452
MEM 22682.054688 1772130377.1456
MEM 22682.054688 1772130377.2459
MEM 22726.054688 1772130377.3463
MEM 22746.054688 1772130377.4467
MEM 22770.054688 1772130377.5470
MEM 22786.054688 1772130377.6474
MEM 22810.054688 1772130377.7478
MEM 22826.054688 1772130377.8482
MEM 22876.054688 1772130377.9486
MEM 22896.054688 1772130378.0490
MEM 22910.054688 1772130378.1493
MEM 22910.054688 1772130378.2497
MEM 22974.054688 1772130378.3501
MEM 22976.554688 1772130378.4504
MEM 23006.054688 1772130378.5508
MEM 23018.054688 1772130378.6511
MEM 23058.054688 1772130378.7515
MEM 23074.554688 1772130378.8518
MEM 23110.054688 1772130378.9522
MEM 23116.054688 1772130379.0526
MEM 23116.054688 1772130379.1530
MEM 23140.054688 1772130379.2534
MEM 23140.054688 1772130379.3536
MEM 23206.054688 1772130379.4540
MEM 23214.054688 1772130379.5544
MEM 23214.054688 1772130379.6547
MEM 23238.054688 1772130379.7551
MEM 23278.054688 1772130379.8555
MEM 23304.054688 1772130379.9558
MEM 23306.054688 1772130380.0562
MEM 23306.054688 1772130380.1565
MEM 23308.054688 1772130380.2568
MEM 23344.054688 1772130380.3572
MEM 23344.054688 1772130380.4574
MEM 23396.054688 1772130380.5578
MEM 23398.554688 1772130380.6582
MEM 23410.054688 1772130380.7586
MEM 23422.054688 1772130380.8590
MEM 23474.054688 1772130380.9594
MEM 23488.054688 1772130381.0598
MEM 23488.054688 1772130381.1601
MEM 23492.054688 1772130381.2603
MEM 23530.554688 1772130381.3607
MEM 23540.054688 1772130381.4610
MEM 23580.054688 1772130381.5614
MEM 23580.054688 1772130381.6617
MEM 23580.054688 1772130381.7621
MEM 23580.054688 1772130381.8625
MEM 23604.054688 1772130381.9628
MEM 23624.054688 1772130382.0632
MEM 23624.054688 1772130382.1636
MEM 23654.054688 1772130382.2640
MEM 23668.054688 1772130382.3643
MEM 23668.054688 1772130382.4646
MEM 23668.054688 1772130382.5649
MEM 23668.054688 1772130382.6653
MEM 23668.054688 1772130382.7657
MEM 23680.554688 1772130382.8660
MEM 23712.054688 1772130382.9664
MEM 23712.054688 1772130383.0667
MEM 23712.054688 1772130383.1670
MEM 23715.554688 1772130383.2674
MEM 23732.054688 1772130383.3678
MEM 23756.054688 1772130383.4682
MEM 23756.054688 1772130383.5685
MEM 23756.054688 1772130383.6690
MEM 23756.054688 1772130383.7693
MEM 23796.054688 1772130383.8697
MEM 23800.054688 1772130383.9701
MEM 23800.054688 1772130384.0704
MEM 23800.054688 1772130384.1707
MEM 23800.054688 1772130384.2710
MEM 23841.554688 1772130384.3714
MEM 23852.054688 1772130384.4718
MEM 23866.054688 1772130384.5722
MEM 23870.054688 1772130384.6726
MEM 23911.554688 1772130384.7730
MEM 23934.054688 1772130384.8734
MEM 23944.054688 1772130384.9738
MEM 23944.054688 1772130385.0742
MEM 23944.054688 1772130385.1745
MEM 23960.054688 1772130385.2765
MEM 23988.054688 1772130385.3768
MEM 23988.054688 1772130385.4771
MEM 23988.054688 1772130385.5775
MEM 23998.054688 1772130385.6778
MEM 24032.054688 1772130385.7783
MEM 24032.054688 1772130385.8787
MEM 24032.054688 1772130385.9789
MEM 24032.054688 1772130386.0793
MEM 24062.054688 1772130386.1798
MEM 24076.054688 1772130386.2801
MEM 24076.054688 1772130386.3805
MEM 24076.054688 1772130386.4807
MEM 24076.054688 1772130386.5811
MEM 24076.054688 1772130386.6814
MEM 24120.054688 1772130386.7818
MEM 24128.054688 1772130386.8822
MEM 24134.054688 1772130386.9825
MEM 24152.054688 1772130387.0828
MEM 24198.054688 1772130387.1832
MEM 24210.054688 1772130387.2840
MEM 24218.054688 1772130387.3844
MEM 24218.054688 1772130387.4848
MEM 24226.054688 1772130387.5859
MEM 24262.054688 1772130387.6863
MEM 24262.054688 1772130387.7866
MEM 24262.054688 1772130387.8869
MEM 24262.054688 1772130387.9872
MEM 24262.054688 1772130388.0877
MEM 24306.054688 1772130388.1880
MEM 24306.054688 1772130388.2884
MEM 24306.054688 1772130388.3887
MEM 24306.054688 1772130388.4890
MEM 24326.054688 1772130388.5894
MEM 24350.054688 1772130388.6898
MEM 24350.054688 1772130388.7902
MEM 24350.054688 1772130388.8905
MEM 24350.054688 1772130388.9908
MEM 24390.054688 1772130389.0912
MEM 24394.054688 1772130389.1916
MEM 24394.054688 1772130389.2919
MEM 24394.054688 1772130389.3922
MEM 24394.054688 1772130389.4926
MEM 24438.054688 1772130389.5930
MEM 24438.054688 1772130389.6933
MEM 24438.054688 1772130389.7936
MEM 24438.054688 1772130389.8940
MEM 24454.054688 1772130389.9944
MEM 24459.554688 1772130390.0948
MEM 24482.054688 1772130390.1951
MEM 24482.054688 1772130390.2954
MEM 24482.054688 1772130390.3957
MEM 24482.054688 1772130390.4960
MEM 24518.054688 1772130390.5964
MEM 24526.054688 1772130390.6968
MEM 24526.054688 1772130390.7972
MEM 24526.054688 1772130390.8974
MEM 24526.054688 1772130390.9978
MEM 24570.054688 1772130391.0982
MEM 24570.054688 1772130391.1986
MEM 24570.054688 1772130391.2989
MEM 24570.054688 1772130391.3992
MEM 24582.054688 1772130391.4996
MEM 24614.054688 1772130391.6000
MEM 24614.054688 1772130391.7003
MEM 24614.054688 1772130391.8013
MEM 24646.054688 1772130391.9017
MEM 24658.054688 1772130392.0021
MEM 24658.054688 1772130392.1024
MEM 24658.054688 1772130392.2026
MEM 24658.054688 1772130392.3030
MEM 24658.054688 1772130392.4034
MEM 24702.054688 1772130392.5038
MEM 24702.054688 1772130392.6041
MEM 24702.054688 1772130392.7044
MEM 24710.054688 1772130392.8050
MEM 24710.054688 1772130392.9053
MEM 24746.054688 1772130393.0057
MEM 24746.054688 1772130393.1059
MEM 24746.054688 1772130393.2062
MEM 24746.054688 1772130393.3065
MEM 24774.054688 1772130393.4070
MEM 24790.054688 1772130393.5073
MEM 24790.054688 1772130393.6077
MEM 24790.054688 1772130393.7080
MEM 24834.054688 1772130393.8084
MEM 24834.054688 1772130393.9087
MEM 24834.054688 1772130394.0089
MEM 24834.054688 1772130394.1093
MEM 24838.054688 1772130394.2096
MEM 24876.054688 1772130394.3100
MEM 24878.054688 1772130394.4103
MEM 24878.054688 1772130394.5106
MEM 24878.054688 1772130394.6110
MEM 24878.054688 1772130394.7113
MEM 24902.054688 1772130394.8117
MEM 24922.054688 1772130394.9121
MEM 24922.054688 1772130395.0125
MEM 24922.054688 1772130395.1128
MEM 24922.054688 1772130395.2131
MEM 24966.054688 1772130395.3135
MEM 24966.054688 1772130395.4137
MEM 24966.054688 1772130395.5141
MEM 24966.054688 1772130395.6145
MEM 24978.054688 1772130395.7152
MEM 25010.054688 1772130395.8156
MEM 25010.054688 1772130395.9159
MEM 25010.054688 1772130396.0162
MEM 25030.054688 1772130396.1166
MEM 25030.054688 1772130396.2169
MEM 25054.054688 1772130396.3172
MEM 25054.054688 1772130396.4176
MEM 25054.054688 1772130396.5179
MEM 25054.054688 1772130396.6183
MEM 25054.054688 1772130396.7187
MEM 25094.054688 1772130396.8191
MEM 25098.054688 1772130396.9195
MEM 25098.054688 1772130397.0197
MEM 25098.054688 1772130397.1200
MEM 25098.054688 1772130397.2204
MEM 25142.054688 1772130397.3208
MEM 25142.054688 1772130397.4210
MEM 25142.054688 1772130397.5213
MEM 25142.054688 1772130397.6217
MEM 25158.054688 1772130397.7221
MEM 25186.054688 1772130397.8225
MEM 25186.054688 1772130397.9228
MEM 25186.054688 1772130398.0231
MEM 25194.554688 1772130398.1235
MEM 25222.054688 1772130398.2238
MEM 25230.054688 1772130398.3242
MEM 25240.054688 1772130398.4246
MEM 25274.054688 1772130398.5250
MEM 25274.054688 1772130398.6253
MEM 25274.054688 1772130398.7256
MEM 25274.054688 1772130398.8260
MEM 25282.054688 1772130398.9264
MEM 25286.054688 1772130399.0267
MEM 25318.054688 1772130399.1270
MEM 25318.054688 1772130399.2274
MEM 25318.054688 1772130399.3277
MEM 25318.054688 1772130399.4281
MEM 25348.054688 1772130399.5285
MEM 25362.054688 1772130399.6288
MEM 25362.054688 1772130399.7291
MEM 25362.054688 1772130399.8294
MEM 25362.054688 1772130399.9298
MEM 25406.054688 1772130400.0302
MEM 25406.054688 1772130400.1304
MEM 25406.054688 1772130400.2307
MEM 25406.054688 1772130400.3310
MEM 25412.054688 1772130400.4314
MEM 25433.554688 1772130400.5318
MEM 25450.054688 1772130400.6322
MEM 25450.054688 1772130400.7324
MEM 25450.054688 1772130400.8328
MEM 25450.054688 1772130400.9331
MEM 25476.054688 1772130401.0335
MEM 25476.054688 1772130401.1337
MEM 25494.054688 1772130401.2341
MEM 25494.054688 1772130401.3344
MEM 25494.054688 1772130401.4346
MEM 25494.054688 1772130401.5350
MEM 25538.054688 1772130401.6354
MEM 25538.054688 1772130401.7357
MEM 25538.054688 1772130401.8359
MEM 25538.054688 1772130401.9363
MEM 25540.054688 1772130402.0367
MEM 25570.054688 1772130402.1371
MEM 25582.054688 1772130402.2374
MEM 25582.054688 1772130402.3377
MEM 25582.054688 1772130402.4380
MEM 25604.054688 1772130402.5384
MEM 25604.054688 1772130402.6387
MEM 25626.054688 1772130402.7391
MEM 25626.054688 1772130402.8393
MEM 25626.054688 1772130402.9396
MEM 25626.054688 1772130403.0399
MEM 25626.054688 1772130403.1403
MEM 25668.054688 1772130403.2407
MEM 25670.054688 1772130403.3411
MEM 25670.054688 1772130403.4414
MEM 25670.054688 1772130403.5416
MEM 25670.054688 1772130403.6420
MEM 25676.554688 1772130403.7424
MEM 25714.054688 1772130403.8428
MEM 25714.054688 1772130403.9431
MEM 25714.054688 1772130404.0434
MEM 25717.554688 1772130404.1437
MEM 25732.054688 1772130404.2441
MEM 25758.054688 1772130404.3445
MEM 25758.054688 1772130404.4447
MEM 25758.054688 1772130404.5449
MEM 25758.054688 1772130404.6453
MEM 25796.054688 1772130404.7457
MEM 25802.054688 1772130404.8461
MEM 25802.054688 1772130404.9465
MEM 25802.054688 1772130405.0467
MEM 25802.054688 1772130405.1471
MEM 25846.054688 1772130405.2475
MEM 25846.054688 1772130405.3478
MEM 25846.054688 1772130405.4481
MEM 25846.054688 1772130405.5484
MEM 25846.054688 1772130405.6488
MEM 25860.054688 1772130405.7492
MEM 25890.054688 1772130405.8496
MEM 25890.054688 1772130405.9499
MEM 25890.054688 1772130406.0502
MEM 25890.054688 1772130406.1506
MEM 25921.054688 1772130406.2510
MEM 25924.054688 1772130406.3513
MEM 25934.054688 1772130406.4517
MEM 25934.054688 1772130406.5520
MEM 25934.054688 1772130406.6523
MEM 25934.054688 1772130406.7526
MEM 25978.054688 1772130406.8530
MEM 25978.054688 1772130406.9534
MEM 25978.054688 1772130407.0536
MEM 25978.054688 1772130407.1540
MEM 25988.054688 1772130407.2544
MEM 25988.054688 1772130407.3548
MEM 26031.054688 1772130407.4552
MEM 26052.054688 1772130407.5556
MEM 26066.054688 1772130407.6560
MEM 26066.054688 1772130407.7563
MEM 26066.054688 1772130407.8566
MEM 26066.054688 1772130407.9569
MEM 26066.054688 1772130408.0573
MEM 26110.054688 1772130408.1577
MEM 26110.054688 1772130408.2580
MEM 26110.054688 1772130408.3582
MEM 26110.054688 1772130408.4586
MEM 26116.054688 1772130408.5590
MEM 26154.054688 1772130408.6594
MEM 26154.054688 1772130408.7596
MEM 26154.054688 1772130408.8599
MEM 26154.054688 1772130408.9603
MEM 26180.054688 1772130409.0607
MEM 26198.054688 1772130409.1611
MEM 26198.054688 1772130409.2613
MEM 26198.054688 1772130409.3616
MEM 26198.054688 1772130409.4620
MEM 26242.054688 1772130409.5624
MEM 26242.054688 1772130409.6627
MEM 26242.054688 1772130409.7629
MEM 26242.054688 1772130409.8633
MEM 26242.054688 1772130409.9637
MEM 26242.054688 1772130410.0641
MEM 26270.054688 1772130410.1644
MEM 26286.054688 1772130410.2648
MEM 26286.054688 1772130410.3651
MEM 26286.054688 1772130410.4655
MEM 26300.054688 1772130410.5659
MEM 26306.054688 1772130410.6661
MEM 26330.054688 1772130410.7665
MEM 26330.054688 1772130410.8667
MEM 26330.054688 1772130410.9670
MEM 26330.054688 1772130411.0674
MEM 26370.054688 1772130411.1678
MEM 26374.054688 1772130411.2682
MEM 26374.054688 1772130411.3684
MEM 26374.054688 1772130411.4689
MEM 26418.054688 1772130411.5693
MEM 26418.054688 1772130411.6696
MEM 26418.054688 1772130411.7699
MEM 26418.054688 1772130411.8703
MEM 26432.554688 1772130411.9707
MEM 26434.054688 1772130412.0710
MEM 26462.054688 1772130412.1714
MEM 26462.054688 1772130412.2717
MEM 26462.054688 1772130412.3720
MEM 26462.054688 1772130412.4724
MEM 26462.054688 1772130412.5728
MEM 26498.054688 1772130412.6732
MEM 26506.054688 1772130412.7736
MEM 26506.054688 1772130412.8739
MEM 26506.054688 1772130412.9742
MEM 26506.054688 1772130413.0746
MEM 25199.964844 1772130413.1750
MEM 22489.195312 1772130413.2754
MEM 20195.906250 1772130413.3758
MEM 9914.898438 1772130413.4762
MEM 10400.898438 1772130413.5766
MEM 10884.898438 1772130413.6770
MEM 11366.898438 1772130413.7773
MEM 11844.898438 1772130413.8777
MEM 12322.898438 1772130413.9781
MEM 12800.898438 1772130414.0784
MEM 13272.898438 1772130414.1788
MEM 13748.898438 1772130414.2792
MEM 12687.875000 1772130414.3795
MEM 10914.636719 1772130414.4799
MEM 9596.550781 1772130414.5803
MEM 8176.664062 1772130414.6807
MEM 6866.691406 1772130414.7811
MEM 5313.496094 1772130414.8816
MEM 5089.714844 1772130414.9820
MEM 5089.714844 1772130415.0821
MEM 5089.714844 1772130415.1823
MEM 5089.714844 1772130415.2825
MEM 5089.714844 1772130415.3826
MEM 5089.714844 1772130415.4828
MEM 5089.714844 1772130415.5830
MEM 5089.714844 1772130415.6832
MEM 5089.714844 1772130415.7834
MEM 5089.714844 1772130415.8835
MEM 5089.714844 1772130415.9836
MEM 5089.714844 1772130416.0838
MEM 5089.714844 1772130416.1840
MEM 5089.714844 1772130416.2842
MEM 5089.714844 1772130416.3843
MEM 5089.714844 1772130416.4845
MEM 5089.714844 1772130416.5847
MEM 5089.714844 1772130416.6849
MEM 5089.714844 1772130416.7850
MEM 5089.714844 1772130416.8852
MEM 5089.714844 1772130416.9854
MEM 5089.714844 1772130417.0856
MEM 5089.714844 1772130417.1858
MEM 5089.714844 1772130417.2859
MEM 5089.714844 1772130417.3861
MEM 5089.714844 1772130417.4863
MEM 5089.714844 1772130417.5865
MEM 5089.714844 1772130417.6867
MEM 5089.714844 1772130417.7868
MEM 5089.714844 1772130417.8870
MEM 5089.714844 1772130417.9872
MEM 5089.714844 1772130418.0874
MEM 5089.714844 1772130418.1875
MEM 5089.714844 1772130418.2876
MEM 5089.714844 1772130418.3878
MEM 5089.714844 1772130418.4880
MEM 5089.714844 1772130418.5882
MEM 5089.714844 1772130418.6884
MEM 5089.714844 1772130418.7885
MEM 5089.714844 1772130418.8886
MEM 5089.714844 1772130418.9888
MEM 5089.714844 1772130419.0892
MEM 5089.714844 1772130419.1894
MEM 5089.714844 1772130419.2896
MEM 5089.714844 1772130419.3896
MEM 5089.714844 1772130419.4898
MEM 5089.714844 1772130419.5900
MEM 5089.714844 1772130419.6902
MEM 5089.714844 1772130419.7904
MEM 5089.714844 1772130419.8905
MEM 5089.714844 1772130419.9906
MEM 5089.714844 1772130420.0908
MEM 5089.714844 1772130420.1910
MEM 5089.714844 1772130420.2912
MEM 5089.714844 1772130420.3914
MEM 5089.714844 1772130420.4915
MEM 5089.714844 1772130420.5916
MEM 5089.714844 1772130420.6918
MEM 5089.714844 1772130420.7920
MEM 5089.714844 1772130420.8922
MEM 5089.714844 1772130420.9924
MEM 5089.714844 1772130421.0925
MEM 5089.714844 1772130421.1926
MEM 5089.714844 1772130421.2928
MEM 5089.714844 1772130421.3930
MEM 5089.714844 1772130421.4931
MEM 5089.714844 1772130421.5933
MEM 5089.714844 1772130421.6935
MEM 5089.714844 1772130421.7936
MEM 5089.714844 1772130421.8938
MEM 5089.714844 1772130421.9940
MEM 5089.714844 1772130422.0942
MEM 5089.714844 1772130422.1944
MEM 5089.714844 1772130422.2945
MEM 5089.714844 1772130422.3946
MEM 5089.714844 1772130422.4948
MEM 5089.714844 1772130422.5950
MEM 5089.714844 1772130422.6952
MEM 5089.714844 1772130422.7954
MEM 5089.714844 1772130422.8955
MEM 5089.714844 1772130422.9957
MEM 5089.714844 1772130423.0958
MEM 5089.714844 1772130423.1960
MEM 5089.714844 1772130423.2962
MEM 5089.714844 1772130423.3964
MEM 5089.714844 1772130423.4966
MEM 5089.714844 1772130423.5966
MEM 5089.714844 1772130423.6968
MEM 5089.714844 1772130423.7970
MEM 5089.714844 1772130423.8972
MEM 5089.714844 1772130423.9974
MEM 5089.714844 1772130424.0975
MEM 5089.714844 1772130424.1976
MEM 5089.714844 1772130424.2978
MEM 5089.714844 1772130424.3980
MEM 5089.714844 1772130424.4982
MEM 5089.714844 1772130424.5984
MEM 5089.714844 1772130424.6985
MEM 5089.714844 1772130424.7986
MEM 5089.714844 1772130424.8988
MEM 5089.714844 1772130424.9990
MEM 5089.714844 1772130425.0992
MEM 5089.714844 1772130425.1993
MEM 5089.714844 1772130425.2995
MEM 5089.714844 1772130425.3996
MEM 5089.714844 1772130425.4998
MEM 5089.714844 1772130425.6000
MEM 5089.714844 1772130425.7002
MEM 5089.714844 1772130425.8004
MEM 5089.714844 1772130425.9005
MEM 5089.714844 1772130426.0006
MEM 5089.714844 1772130426.1008
MEM 5089.714844 1772130426.2010
MEM 5089.714844 1772130426.3012
MEM 5089.714844 1772130426.4014
MEM 5089.714844 1772130426.5015
MEM 5089.714844 1772130426.6016
MEM 5089.714844 1772130426.7018
MEM 5089.714844 1772130426.8020
MEM 5089.714844 1772130426.9022
MEM 5089.714844 1772130427.0024
MEM 5089.714844 1772130427.1026
MEM 5089.714844 1772130427.2026
MEM 5089.714844 1772130427.3028
MEM 5089.714844 1772130427.4030
MEM 5089.714844 1772130427.5032
MEM 5089.714844 1772130427.6034
MEM 5089.714844 1772130427.7035
MEM 5089.714844 1772130427.8036
MEM 5089.714844 1772130427.9038
MEM 5089.714844 1772130428.0040
MEM 5089.714844 1772130428.1042
MEM 5089.714844 1772130428.2044
MEM 5089.714844 1772130428.3045
MEM 5089.714844 1772130428.4046
MEM 5089.714844 1772130428.5048
MEM 5089.714844 1772130428.6050
MEM 5089.714844 1772130428.7052
MEM 5089.714844 1772130428.8054
MEM 5089.714844 1772130428.9056
MEM 5089.714844 1772130429.0057
MEM 5089.714844 1772130429.1059
MEM 5089.714844 1772130429.2061
MEM 5089.714844 1772130429.3063
MEM 5089.714844 1772130429.4065
MEM 5089.714844 1772130429.5066
MEM 5089.714844 1772130429.6068
MEM 5089.714844 1772130429.7070
MEM 5089.714844 1772130429.8072
MEM 5089.714844 1772130429.9074
MEM 5089.714844 1772130430.0075
MEM 5089.714844 1772130430.1076
MEM 5089.714844 1772130430.2078
MEM 5089.714844 1772130430.3080
MEM 5089.714844 1772130430.4082
MEM 5089.714844 1772130430.5084
MEM 5089.714844 1772130430.6085
MEM 5089.714844 1772130430.7086
MEM 5089.714844 1772130430.8088
MEM 5089.714844 1772130430.9090
MEM 5089.714844 1772130431.0092
MEM 5089.714844 1772130431.1094
MEM 5089.714844 1772130431.2096
MEM 5089.714844 1772130431.3096
MEM 5089.714844 1772130431.4098
MEM 5089.714844 1772130431.5100
MEM 5089.714844 1772130431.6102
MEM 5089.714844 1772130431.7104
MEM 5089.714844 1772130431.8105
MEM 5089.714844 1772130431.9107
MEM 5089.714844 1772130432.0108
MEM 5089.714844 1772130432.1110
MEM 5089.714844 1772130432.2112
MEM 5089.714844 1772130432.3114
MEM 5089.714844 1772130432.4116
MEM 5089.714844 1772130432.5116
MEM 5089.714844 1772130432.6118
MEM 5089.714844 1772130432.7120
MEM 5089.714844 1772130432.8122
MEM 5089.714844 1772130432.9124
MEM 5089.714844 1772130433.0125
MEM 5089.714844 1772130433.1126
MEM 5089.714844 1772130433.2128
MEM 5089.714844 1772130433.3130
MEM 5089.714844 1772130433.4132
MEM 5089.714844 1772130433.5134
MEM 5089.714844 1772130433.6135
MEM 5089.714844 1772130433.7136
MEM 5089.714844 1772130433.8138
MEM 5089.714844 1772130433.9140
MEM 5089.714844 1772130434.0142
MEM 5089.714844 1772130434.1144
MEM 5089.714844 1772130434.2145
MEM 5089.714844 1772130434.3146
MEM 5089.714844 1772130434.4148
MEM 5089.714844 1772130434.5150
MEM 5089.714844 1772130434.6152
MEM 5089.714844 1772130434.7154
MEM 5089.714844 1772130434.8155
MEM 5089.714844 1772130434.9156
MEM 5089.714844 1772130435.0158
MEM 5089.714844 1772130435.1160
MEM 5089.714844 1772130435.2162
MEM 5089.714844 1772130435.3164
MEM 5089.714844 1772130435.4165
MEM 5089.714844 1772130435.5166
MEM 5089.714844 1772130435.6168
MEM 5089.714844 1772130435.7170
MEM 5089.714844 1772130435.8172
MEM 5089.714844 1772130435.9173
MEM 5089.714844 1772130436.0175
MEM 5089.714844 1772130436.1176
MEM 5089.714844 1772130436.2178
MEM 5089.714844 1772130436.3180
MEM 5089.714844 1772130436.4182
MEM 5089.714844 1772130436.5184
MEM 5089.714844 1772130436.6185
MEM 5089.714844 1772130436.7186
MEM 5089.714844 1772130436.8188
MEM 5089.714844 1772130436.9190
MEM 5089.714844 1772130437.0192
MEM 5089.714844 1772130437.1194
MEM 5089.714844 1772130437.2196
MEM 5089.714844 1772130437.3198
MEM 5089.714844 1772130437.4200
MEM 5089.714844 1772130437.5201
MEM 5089.714844 1772130437.6203
MEM 5089.714844 1772130437.7205
MEM 5089.714844 1772130437.8206
MEM 5089.714844 1772130437.9208
MEM 5089.714844 1772130438.0212
MEM 5089.714844 1772130438.1214
MEM 5089.714844 1772130438.2215
MEM 5089.714844 1772130438.3216
MEM 5089.714844 1772130438.4218
MEM 5089.714844 1772130438.5220
MEM 5089.714844 1772130438.6222
MEM 5089.714844 1772130438.7224
